idfasenotadisciplinaturma,idturma_x,idfasenota,iddisciplina_x,conteudoprogramatico,idperiodo,idserie,numerofase,nomefase,cabecboletim,imprimirboletimnotaparcial,imprimirboletimnpnaoconfirmada,imprimirboletimnota,imprimirboletimfaltas,stfaseinformada,stcalculardisciplinacomposta,idformulacomposicaonota,idformulanota,mediaminimaaprovacao,valorarredondamentomedia,idformulaaprovacao,idformulafalta,idfasenotaaprovacao,idfasenotareprovacao,datainicioexibicao,numeroordemexibicao,numerosemanasletivas,stcalcularsituacaogeral,idformulaaprovacaofrequencia,valornotamaxima,datainicialperiodoaula,datafinalperiodoaula,stcalcdisccomputilizaformulafn,datalimitedigitacaonota,numerodiasletivos,stdispensarnotaautomatica,tipodispensaautomatica,stconfirmardispensaautomatica,situacaoreprovadofrequencia,situacaoaprovado,situacaoreprovado,stfasenotasemprecalcular,tipoinformada,stpermiteprofessorimportarpadraoavaliacao,stpermiteprofessorinserireditaravaliacao,stpermiteprofessorinserirbloco,iddisciplina_y,idturma_y,idaluno,nota01,nota02,nota03,nota04,nota05,nota06,nota07,nota08,nota09,nota10,idformulacomposicao,stnotaconfirmada,notafase,faltas,quantaulasdadas,_nota01,stnotafaseexibirdisp,idfasenotaaluno,dt_pst
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,25,744,468,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,178075,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,1,729,2171,6.0,,,,,,,,,,91.0,true,6.0,0.0,,,false,178077,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,4,729,2171,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,178078,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,729,2171,,,,,,,,,,,91.0,false,,0.0,,,false,178080,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,25,729,2171,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,178081,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,1,655,2173,4.5,,,,,,,,,,91.0,true,4.5,0.0,,,false,178110,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,4,655,2173,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,178111,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,655,2173,,,,,,,,,,,91.0,false,,0.0,,,false,178113,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,1,743,2174,7.5,,,,,,,,,,91.0,true,7.5,0.0,,,false,178117,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,4,743,2174,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,178118,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,743,2174,,,,,,,,,,,91.0,false,,0.0,,,false,178120,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,25,743,2174,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,178121,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,1,743,2175,7.0,,,,,,,,,,91.0,true,7.0,0.0,,,false,178123,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,4,743,2175,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,178124,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,743,2175,,,,,,,,,,,91.0,false,,0.0,,,false,178126,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,25,743,2175,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,178127,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,1,729,2176,4.0,,,,,,,,,,91.0,true,4.0,0.0,,,false,178130,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,4,729,2176,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,178131,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,729,2176,,,,,,,,,,,91.0,false,,0.0,,,false,178133,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,25,729,2176,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,178134,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,1,677,1627,,,,,,,,,,,91.0,false,,0.0,,,false,178165,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,4,677,1627,,,,,,,,,,,91.0,false,,0.0,,,false,178166,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,5,677,1627,,,,,,,,,,,91.0,false,,0.0,,,false,178167,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,677,1627,,,,,,,,,,,91.0,false,,0.0,,,false,178168,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,25,677,1627,,,,,,,,,,,91.0,false,,0.0,,,false,178169,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,1,743,2178,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,178253,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,4,743,2178,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,178254,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,743,2178,,,,,,,,,,,91.0,false,,0.0,,,false,178256,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,1,654,2180,2.5,,,,,,,,,,91.0,true,2.5,0.0,,,false,178267,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,4,654,2180,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,178268,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,654,2180,,,,,,,,,,,91.0,false,,0.0,,,false,178270,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,1,654,2183,4.0,,,,,,,,,,91.0,true,4.0,0.0,,,false,178284,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,4,654,2183,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,178285,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,654,2183,,,,,,,,,,,91.0,false,,0.0,,,false,178287,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,25,654,2183,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,0.0,,true,178288,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,1,729,2184,3.5,,,,,,,,,,91.0,true,3.5,0.0,,,false,178300,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,4,729,2184,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,178301,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,729,2184,,,,,,,,,,,91.0,false,,0.0,,,false,178303,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,25,729,2184,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,178304,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,1,655,2187,5.0,,,,,,,,,,91.0,true,5.0,0.0,,,false,178327,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,4,655,2187,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,178328,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,655,2187,,,,,,,,,,,91.0,false,,0.0,,,false,178330,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,25,655,2187,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,178331,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,1,677,2191,6.0,,,,,,,,,,91.0,true,6.0,0.0,,,false,178402,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,4,677,2191,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,178403,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,677,2191,,,,,,,,,,,91.0,false,,0.0,,,false,178405,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,25,677,2191,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,178406,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,1,656,2192,6.5,,,,,,,,,,91.0,true,6.5,0.0,,,false,178419,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,4,656,2192,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,178420,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,656,2192,,,,,,,,,,,91.0,false,,0.0,,,false,178422,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,25,656,2192,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,178423,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,1,729,2193,6.0,,,,,,,,,,91.0,true,6.0,0.0,,,false,178430,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,4,729,2193,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,178431,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,729,2193,,,,,,,,,,,91.0,false,,0.0,,,false,178433,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,25,729,2193,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,178434,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,1,729,2194,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,178436,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,4,729,2194,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,178437,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,729,2194,,,,,,,,,,,91.0,false,,0.0,,,false,178439,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,25,729,2194,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,178440,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,1,729,2196,6.0,,,,,,,,,,91.0,true,6.0,0.0,,,false,178447,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,4,729,2196,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,178448,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,729,2196,,,,,,,,,,,91.0,false,,0.0,,,false,178450,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,25,729,2196,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,178451,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,1,743,2198,7.0,,,,,,,,,,91.0,true,7.0,0.0,,,false,178458,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,4,743,2198,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,178459,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,743,2198,,,,,,,,,,,91.0,false,,0.0,,,false,178461,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,1,729,2199,7.0,,,,,,,,,,91.0,true,7.0,0.0,,,false,178473,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,4,729,2199,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,178474,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,23,729,2199,,,,,,,,,,,91.0,false,,0.0,,,false,178476,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,25,729,2199,-1.0,,,,,,,,,,91.0,true,-101.0,0.0,,,true,178477,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,5,657,1167,0.0,,,,,,,,,,91.0,true,0.0,0.0,,,false,187012,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,5,657,1434,0.0,,,,,,,,,,91.0,true,0.0,0.0,,,false,187017,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,5,655,2187,5.0,,,,,,,,,,91.0,true,5.0,0.0,,,false,189207,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,5,654,879,5.0,,,,,,,,,,91.0,true,5.0,0.0,,,false,190937,2025-02-09
2,744,971,4,aplicação da Avaliação Diagnóstica,7,24,1,DIAGNÓSTICA 1,D1,false,false,false,false,true,false,91.0,,0.0,0.0,92.0,,972.0,972.0,,1,,true,,10.0,,,false,,,false,,false,,,,false,FormulaComposicao,false,false,false,5,729,2196,4.5,,,,,,,,,,91.0,true,4.5,0.0,,,false,194277,2025-02-09
