nome,instituicao_ensino_aluno,idade_aluno,anos_pm,fase,ponto_virada,inde,inde_conceito,pedra,destaque_ieg,destaque_ida,destaque_ipv,iaa,ieg,ips,ida,ipp,ipv,ian,ano,dt_pst
ALUNO-37,,,,2,Não,7.55554175568551,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.500020000000001,9.041585445094215,7.5,7.333333333333333,6.25,7.777779999999999,5,2022,2025-01-19
ALUNO-38,,,,3,Não,6.695387571428572,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.16668,6.721726190476191,6.25,5.666666666666667,7.34375,7.20833,5,2022,2025-01-19
ALUNO-42,,,,0,Não,4.279765904761905,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,3.148809523809524,7.5,2.5,0,2.50001,10,2022,2025-01-19
ALUNO-45,,,,2,Não,6.730556,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.916679999999999,9.166666666666666,6.25,5,6.25,6.777773333333332,5,2022,2025-01-19
ALUNO-46,,,,1,Não,7.398436561403509,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.500020000000001,9.082456140350876,7.5,5,6.041666666666667,6.888883333333333,10,2022,2025-01-19
ALUNO-47,,,,1,Não,7.65278,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.500020000000001,10,7.5,7.416666666666666,6.25,7.222223333333333,5,2022,2025-01-19
ALUNO-48,,,,5,Não,3.914881285714285,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.41667,3.803571428571429,6.25,0,5.625,4.625,5,2022,2025-01-19
ALUNO-49,,,,0,Sim,8.339586333333333,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.50002,10,7.5,8.166666666666666,6.5625,9.250005,5,2022,2025-01-19
ALUNO-50,,,,3,Não,4.966393630641453,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0,4.630580097651709,7.5,3.055555555555556,5.625,5.5833325,10,2022,2025-01-19
ALUNO-51,,,,1,Não,6.953190321839081,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,9.203448275862067,7.5,5.083333333333334,5.625,6.91666,5,2022,2025-01-19
ALUNO-56,,,,7,Não,3.036573379084968,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0,3.597794117647059,5,0.4444444444444445,3.28125,4.500003333333333,5,2022,2025-01-19
ALUNO-58,,,,3,Não,7.305158063492064,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.91667,7.991071428571429,7.5,6.888888888888889,8.125,7.374995,5,2022,2025-01-19
ALUNO-60,,,,7,Não,5.783132947712418,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.33334,4.129901960784314,5.625,4.044444444444444,7.96875,7.277773333333332,5,2022,2025-01-19
ALUNO-61,,,,2,Não,6.410355757575758,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,10.00002,7.787878787878788,7.5,2.5,6.25,7.38889,5,2022,2025-01-19
ALUNO-63,,,,0,Não,6.683821329434698,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,8.544103313840155,5.625,5.083333333333334,5.625,6.91666,5,2022,2025-01-19
ALUNO-64,,,,3,Não,4.664931388888889,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.75001,3.611111111111112,7.5,2.833333333333333,4.84375,3.8333325,5,2022,2025-01-19
ALUNO-65,,,,1,Sim,7.987503111111112,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.00002,9.555555555555555,5.625,8.166666666666666,6.25,8.777783333333334,5,2022,2025-01-19
ALUNO-66,,,,3,Não,7.171874500000001,,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.66667,5.784722222222221,7.5,7.777777777777779,7.34375,6.5416625,10,2022,2025-01-19
ALUNO-67,,,,1,Não,6.770192769423559,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,7.88220551378446,5,5.583333333333333,5.9375,7.916665,5,2022,2025-01-19
ALUNO-69,,,,0,Sim,7.598297219273481,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.00002,7.545642763034067,7.5,7.883333333333333,5.625,8.5,5,2022,2025-01-19
ALUNO-70,,,,2,Sim,8.205557333333335,,Topázio,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.00002,8.833333333333332,7.5,6.5,6.666666666666666,8.61111,10,2022,2025-01-19
ALUNO-72,,,,0,Não,7.728843833635814,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.50002,8.602540834845735,8.125,8.833333333333332,5.625,8.083335,5,2022,2025-01-19
ALUNO-73,,,,4,Não,6.712044773504273,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.33334,6.992521367521367,7.5,6.5,6.71875,6.2916575,5,2022,2025-01-19
ALUNO-74,,,,4,Não,6.684722722222222,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.91667,6.25,6.875,6.111111111111112,7.5,7.4166675,5,2022,2025-01-19
ALUNO-75,,,,5,Sim,9.441521857142858,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.00002,9.660714285714286,9.375,8.5,9.21875,9.75001,10,2022,2025-01-19
ALUNO-76,,,,1,Não,8.306175283950617,,Topázio,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.00002,9.419753086419751,7.5,7.166666666666666,5.833333333333334,8.27778,10,2022,2025-01-19
ALUNO-77,,,,0,Não,7.901663220043574,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.00002,8.237472766884531,8.75,8.333333333333332,5.625,8.25,5,2022,2025-01-19
ALUNO-78,,,,1,Não,7.604387307346327,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.91668,9.480259870064968,7.5,7.666666666666666,6.666666666666666,7.833336666666667,5,2022,2025-01-19
ALUNO-79,,,,3,Não,7.110494326118326,,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.58335,7.463924963924963,7.5,3.666666666666667,7.34375,7.20833,10,2022,2025-01-19
ALUNO-80,,,,2,Não,6.580093259259259,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.83334,9.296296296296296,5.625,4.25,6.25,7.5,5,2022,2025-01-19
ALUNO-81,,,,6,Sim,7.474202506556246,,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.33334,7.402950310559007,8.125,6.655555555555555,7.5,8.833336666666666,5,2022,2025-01-19
ALUNO-83,,,,5,Não,7.202977523809524,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.91667,7.819047619047619,7.5,6.8,6.875,7.750005,5,2022,2025-01-19
ALUNO-84,,,,1,Sim,7.502401434343434,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,8.838383838383837,7.5,6.25,6.458333333333334,8.444446666666666,5,2022,2025-01-19
ALUNO-85,,,,1,Sim,7.744553615384616,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.50002,9.743589743589745,5,7.583333333333333,5.625,8.833335,5,2022,2025-01-19
ALUNO-87,,,,5,Não,6.644810737664296,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.16668,5.652169521654815,5.625,6.566666666666667,7.96875,7.1250025,5,2022,2025-01-19
ALUNO-88,,,,3,Sim,8.427269800194932,,Topázio,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.58335,9.11793372319688,5.625,6.877777777777777,8.90625,9.0833375,10,2022,2025-01-19
ALUNO-90,,,,5,Não,5.195056982905983,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.833320000000001,3.004807692307692,7.5,3.555555555555556,6.71875,6.888886666666665,5,2022,2025-01-19
ALUNO-91,,,,2,Não,7.412884468772608,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.500020000000001,7.918575677196368,7.5,7.916666666666667,6.458333333333334,7.500003333333334,5,2022,2025-01-19
ALUNO-92,,,,0,Não,7.232068817813765,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.50002,9.26450742240216,7.5,5.416666666666666,5.625,7.66666,5,2022,2025-01-19
ALUNO-97,,,,3,Não,7.501754052631579,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.91667,8.467105263157894,7.5,7,7.5,5.58333,10,2022,2025-01-19
ALUNO-98,,,,3,Não,7.396527277777778,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.91667,8.520833333333332,7.5,7.055555555555556,7.8125,7.2916625,5,2022,2025-01-19
ALUNO-99,,,,7,Não,7.7833335,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.75001,10,7.5,7.25,7.5,7.2916625,5,2022,2025-01-19
ALUNO-100,,,,2,Não,6.042318760312152,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,8.475473801560758,5,1.666666666666666,6.25,7.444443333333333,5,2022,2025-01-19
ALUNO-101,,,,3,Não,7.477568777777778,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.08333,7.854166666666666,6.25,6.622222222222223,7.65625,7.416665,10,2022,2025-01-19
ALUNO-102,,,,1,Não,7.475860455026456,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.333340000000001,8.941798941798943,7.5,7.666666666666666,6.041666666666667,7.833333333333333,5,2022,2025-01-19
ALUNO-103,,,,1,Não,7.105690655172413,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.50002,8.903448275862068,5.625,6,5.625,7.749995,5,2022,2025-01-19
ALUNO-104,,,,0,Sim,8.357710510121457,,Topázio,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.00002,9.392712550607287,7.5,7.25,5.625,8.58333,10,2022,2025-01-19
ALUNO-107,,,,0,Não,6.01131119047619,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.91668,4.952380952380953,7.5,4,5.625,8.083335,5,2022,2025-01-19
ALUNO-108,,,,0,Não,7.642290505279036,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,8.565610859728508,7.5,8.416666666666668,5.625,7.666665,5,2022,2025-01-19
ALUNO-110,,,,0,Não,7.426485448585232,,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.00002,6.590752242926156,8.125,5.5,5.625,8.166665,10,2022,2025-01-19
ALUNO-113,,,,3,Não,6.40909040909091,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.16668,6.253787878787879,5.625,5.166666666666666,5.625,5.4166575,10,2022,2025-01-19
ALUNO-114,,,,0,Não,7.484211146117041,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,7.748129063918538,7.5,8.766666666666666,5.3125,7.25,5,2022,2025-01-19
ALUNO-116,,,,2,Não,7.913890666666667,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.00002,9.333333333333332,7.5,5.75,6.25,7.61111,10,2022,2025-01-19
ALUNO-118,,,,1,Sim,8.334031111111113,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.00002,8.38888888888889,7.5,9.416666666666668,6.5625,9.33334,5,2022,2025-01-19
ALUNO-119,,,,3,Não,8.230908478550688,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.16668,8.635443503864556,6.25,8.888888888888888,7.34375,7.249995,10,2022,2025-01-19
ALUNO-121,,,,2,Não,6.244752193362194,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.000020000000001,8.466810966810968,7.5,2.5,6.458333333333334,6.777773333333332,5,2022,2025-01-19
ALUNO-122,,,,1,Não,8.265278666666667,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,10,7.5,8,6.041666666666667,7.055549999999999,10,2022,2025-01-19
ALUNO-123,,,,2,Sim,7.619194363636365,,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.50002,6.818181818181817,7.5,6,6.666666666666666,8.444446666666668,10,2022,2025-01-19
ALUNO-124,,,,1,Não,7.209561440115441,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,8.033910533910534,7.5,5.166666666666667,5.416666666666667,6.888886666666665,10,2022,2025-01-19
ALUNO-126,,,,0,Não,7.216575886639676,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,8.468286099865047,7.5,7.333333333333333,4.0625,7.5,5,2022,2025-01-19
ALUNO-127,,,,1,Não,6.865748086580086,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,10.00002,7.932900432900433,7.5,5.5,5.625,6.833329999999998,5,2022,2025-01-19
ALUNO-128,,,,0,Não,7.00427655844156,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,9.45887445887446,5.625,6.083333333333333,5,7.166665,5,2022,2025-01-19
ALUNO-129,,,,2,Não,7.203235887774063,,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,6.793942772203643,5.625,8.083333333333332,6.875,7.888893333333335,5,2022,2025-01-19
ALUNO-130,,,,0,Não,8.259504831168831,,Topázio,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.50002,7.489177489177488,8.125,9.266666666666666,5.625,7.91667,10,2022,2025-01-19
ALUNO-131,,,,3,Não,7.423958,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.91667,8.75,4.375,6.75,7.03125,6.95833,10,2022,2025-01-19
ALUNO-133,,,,1,Não,7.292060604010025,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.000020000000001,9.116541353383456,6.875,7.166666666666666,5.3125,7.583335,5,2022,2025-01-19
ALUNO-134,,,,3,Não,7.086938830687831,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,10.00002,9.153439153439152,5.625,5.75,7.1875,6.624995,5,2022,2025-01-19
ALUNO-135,,,,1,Não,5.262717116883117,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,4.75108225108225,5,2.416666666666667,5.625,6.833326666666666,5,2022,2025-01-19
ALUNO-138,,,,0,Sim,8.452910432147561,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.00002,9.552042160737813,7.5,9.65,5.625,9,5,2022,2025-01-19
ALUNO-140,,,,0,Não,6.952048450292399,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,7.218567251461989,5.625,7.25,5.625,7.416665,5,2022,2025-01-19
ALUNO-141,,,,3,Não,7.338636696969697,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.58335,8.068181818181818,7.5,5.166666666666667,7.5,6.166660000000001,10,2022,2025-01-19
ALUNO-142,,,,3,Sim,8.083730668737061,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.00002,8.989820565907522,7.5,7.777777777777779,7.96875,8.41667,5,2022,2025-01-19
ALUNO-143,,,,3,Não,6.330913823620824,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.75001,6.444493006993008,5,5.111111111111111,7.03125,7.208335,5,2022,2025-01-19
ALUNO-144,,,,4,Não,7.946686340802987,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.33334,9.15703781512605,7.5,7.888888888888888,8.125,8.208335,5,2022,2025-01-19
ALUNO-148,,,,1,Não,7.618983703703704,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.50002,9.351851851851851,7.5,6.5,6.041666666666667,8.222223333333332,5,2022,2025-01-19
ALUNO-150,,,,2,Sim,8.219954610229276,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.00002,9.717813051146384,5,9,6.875,8.94445,5,2022,2025-01-19
ALUNO-151,,,,3,Não,8.225582168498168,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.33334,8.436240842490841,6.875,7.900000000000001,8.125,8.125,10,2022,2025-01-19
ALUNO-152,,,,4,Não,7.618388587937373,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.75001,7.806870995242416,5,7.644444444444443,7.03125,7.2499975,10,2022,2025-01-19
ALUNO-153,,,,5,Sim,9.105280944444443,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.00002,9.09722222222222,8.125,8.700000000000001,8.75,9.2916725,10,2022,2025-01-19
ALUNO-154,,,,1,Não,4.934497092833093,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.49998,3.797498797498797,7.5,3.75,6.25,5.999996666666666,5,2022,2025-01-19
ALUNO-156,,,,4,Não,7.535259906926407,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.91667,8.159632034632034,5,6.599999999999999,7.5,7.7083325,10,2022,2025-01-19
ALUNO-158,,,,4,Não,5.623852223240812,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.33334,4.747740005092947,5,4.111111111111112,7.1875,6.49999,5,2022,2025-01-19
ALUNO-159,,,,0,Sim,7.484878876543211,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,8.966049382716049,5.625,7.25,5.625,8.583335,5,2022,2025-01-19
ALUNO-164,,,,2,Não,6.837216877492878,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.500020000000001,7.304131054131053,7.5,5.75,6.041666666666667,7.61111,5,2022,2025-01-19
ALUNO-165,,,,1,Sim,8.18081096969697,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.500020000000001,9.848484848484848,8.125,8.416666666666668,6.875,8.388893333333334,5,2022,2025-01-19
ALUNO-166,,,,1,Não,6.641311207977208,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,9.03988603988604,4.375,4.75,5.625,7.16666,5,2022,2025-01-19
ALUNO-167,,,,2,Não,6.985914031746033,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.500020000000001,8.825396825396826,7.5,2.75,6.041666666666667,7.333329999999999,10,2022,2025-01-19
ALUNO-168,,,,2,Não,6.434172224089636,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,6.002801120448179,6.25,6.133333333333333,6.041666666666667,6.888883333333332,5,2022,2025-01-19
ALUNO-169,,,,0,Não,7.284936897435898,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.50002,8.945512820512821,5,6.916666666666666,5.625,7.999995,5,2022,2025-01-19
ALUNO-170,,,,1,Não,7.523833791887125,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.50002,8.959435626102293,7.5,8.25,6.041666666666667,7.38889,5,2022,2025-01-19
